datetime,station,core,component,period,value,sensor_station
2021-02-07,mc042,pm2,pm2_24h,24h,15.0,neukoln
2021-02-07,mc042,no2,no2_24h,24h,6.0,neukoln
2021-02-07,mc042,no,no_24h,24h,1.0,neukoln
2021-02-07,mc042,nox,nox_24h,24h,7.0,neukoln
2021-02-07,mc042,o3,o3_24h,24h,65.0,neukoln
2021-02-07,mc042,chb,chb_24h,24h,1.0,neukoln
2021-02-07,mc042,cht,cht_24h,24h,0.5,neukoln
2021-02-06,mc042,pm10,pm10_24h,24h,22.0,neukoln
2021-02-06,mc042,pm2,pm2_24h,24h,20.0,neukoln
2021-02-06,mc042,no2,no2_24h,24h,10.0,neukoln
2021-02-06,mc042,no,no_24h,24h,0.0,neukoln
2021-02-06,mc042,nox,nox_24h,24h,11.0,neukoln
2021-02-06,mc042,o3,o3_24h,24h,52.0,neukoln
2021-02-06,mc042,chb,chb_24h,24h,1.4,neukoln
2021-02-06,mc042,cht,cht_24h,24h,0.8,neukoln
2021-02-05,mc042,pm10,pm10_24h,24h,23.0,neukoln
2021-02-05,mc042,pm2,pm2_24h,24h,20.0,neukoln
2021-02-05,mc042,no2,no2_24h,24h,15.0,neukoln
2021-02-05,mc042,no,no_24h,24h,1.0,neukoln
2021-02-05,mc042,nox,nox_24h,24h,17.0,neukoln
2021-02-05,mc042,o3,o3_24h,24h,40.0,neukoln
2021-02-05,mc042,chb,chb_24h,24h,1.4,neukoln
2021-02-05,mc042,cht,cht_24h,24h,0.9,neukoln
2021-02-04,mc042,pm10,pm10_24h,24h,16.0,neukoln
2021-02-04,mc042,pm2,pm2_24h,24h,14.0,neukoln
2021-02-04,mc042,no2,no2_24h,24h,18.0,neukoln
2021-02-04,mc042,no,no_24h,24h,2.0,neukoln
2021-02-04,mc042,nox,nox_24h,24h,21.0,neukoln
2021-02-04,mc042,o3,o3_24h,24h,36.0,neukoln
2021-02-04,mc042,chb,chb_24h,24h,1.6,neukoln
2021-02-04,mc042,cht,cht_24h,24h,1.2,neukoln
2021-02-03,mc042,pm10,pm10_24h,24h,23.0,neukoln
2021-02-03,mc042,pm2,pm2_24h,24h,19.0,neukoln
2021-02-03,mc042,no2,no2_24h,24h,34.0,neukoln
2021-02-03,mc042,no,no_24h,24h,25.0,neukoln
2021-02-03,mc042,nox,nox_24h,24h,71.0,neukoln
2021-02-03,mc042,o3,o3_24h,24h,6.0,neukoln
2021-02-03,mc042,chb,chb_24h,24h,2.4,neukoln
2021-02-03,mc042,cht,cht_24h,24h,2.8,neukoln
2021-02-02,mc042,pm10,pm10_24h,24h,32.0,neukoln
2021-02-02,mc042,pm2,pm2_24h,24h,29.0,neukoln
2021-02-02,mc042,no2,no2_24h,24h,32.0,neukoln
2021-02-02,mc042,no,no_24h,24h,12.0,neukoln
2021-02-02,mc042,nox,nox_24h,24h,50.0,neukoln
2021-02-02,mc042,o3,o3_24h,24h,10.0,neukoln
2021-02-02,mc042,chb,chb_24h,24h,2.1,neukoln
2021-02-02,mc042,cht,cht_24h,24h,1.9,neukoln
2021-02-01,mc042,pm10,pm10_24h,24h,32.0,neukoln
2021-02-01,mc042,pm2,pm2_24h,24h,28.0,neukoln
2021-02-01,mc042,no2,no2_24h,24h,30.0,neukoln
2021-02-01,mc042,no,no_24h,24h,3.0,neukoln
2021-02-01,mc042,nox,nox_24h,24h,35.0,neukoln
2021-02-01,mc042,o3,o3_24h,24h,32.0,neukoln
2021-02-01,mc042,chb,chb_24h,24h,2.0,neukoln
2021-02-01,mc042,cht,cht_24h,24h,1.3,neukoln
2021-04-01,mc042,pm10,pm10_24h,24h,36.0,neukoln
2021-04-01,mc042,pm2,pm2_24h,24h,22.0,neukoln
2021-04-01,mc042,no2,no2_24h,24h,38.0,neukoln
2021-04-01,mc042,no,no_24h,24h,5.0,neukoln
2021-04-01,mc042,nox,nox_24h,24h,46.0,neukoln
2021-04-01,mc042,o3,o3_24h,24h,57.0,neukoln
2021-04-01,mc042,chb,chb_24h,24h,1.0,neukoln
2021-04-01,mc042,cht,cht_24h,24h,2.7,neukoln
2021-03-31,mc042,pm10,pm10_24h,24h,44.0,neukoln
2021-03-31,mc042,pm2,pm2_24h,24h,26.0,neukoln
2021-03-31,mc042,no2,no2_24h,24h,62.0,neukoln
2021-03-31,mc042,no,no_24h,24h,41.0,neukoln
2021-03-31,mc042,nox,nox_24h,24h,125.0,neukoln
2021-03-31,mc042,o3,o3_24h,24h,41.0,neukoln
2021-03-31,mc042,chb,chb_24h,24h,2.4,neukoln
2021-03-31,mc042,cht,cht_24h,24h,8.2,neukoln
2021-03-30,mc042,pm10,pm10_24h,24h,31.0,neukoln
2021-03-30,mc042,pm2,pm2_24h,24h,18.0,neukoln
2021-03-30,mc042,no2,no2_24h,24h,47.0,neukoln
2021-03-30,mc042,no,no_24h,24h,19.0,neukoln
2021-03-30,mc042,nox,nox_24h,24h,75.0,neukoln
2021-03-30,mc042,o3,o3_24h,24h,46.0,neukoln
2021-03-30,mc042,chb,chb_24h,24h,1.5,neukoln
2021-03-30,mc042,cht,cht_24h,24h,4.8,neukoln
2021-03-29,mc042,pm10,pm10_24h,24h,16.0,neukoln
2021-03-29,mc042,pm2,pm2_24h,24h,9.0,neukoln
2021-03-29,mc042,no2,no2_24h,24h,25.0,neukoln
2021-03-29,mc042,no,no_24h,24h,3.0,neukoln
2021-03-29,mc042,nox,nox_24h,24h,29.0,neukoln
2021-03-29,mc042,o3,o3_24h,24h,61.0,neukoln
2021-03-29,mc042,chb,chb_24h,24h,0.6,neukoln
2021-03-29,mc042,cht,cht_24h,24h,1.0,neukoln
2021-03-28,mc042,pm10,pm10_24h,24h,12.0,neukoln
2021-03-28,mc042,pm2,pm2_24h,24h,9.0,neukoln
2021-03-28,mc042,no2,no2_24h,24h,15.0,neukoln
2021-03-28,mc042,no,no_24h,24h,1.0,neukoln
2021-03-28,mc042,nox,nox_24h,24h,15.0,neukoln
2021-03-28,mc042,o3,o3_24h,24h,63.0,neukoln
2021-03-28,mc042,chb,chb_24h,24h,0.5,neukoln
2021-03-28,mc042,cht,cht_24h,24h,0.6,neukoln
2021-03-27,mc042,pm10,pm10_24h,24h,21.0,neukoln
2021-03-27,mc042,pm2,pm2_24h,24h,17.0,neukoln
2021-03-27,mc042,no2,no2_24h,24h,19.0,neukoln
2021-03-27,mc042,no,no_24h,24h,1.0,neukoln
2021-03-27,mc042,nox,nox_24h,24h,20.0,neukoln
2021-03-27,mc042,o3,o3_24h,24h,61.0,neukoln
2021-03-27,mc042,chb,chb_24h,24h,0.7,neukoln
2021-03-27,mc042,cht,cht_24h,24h,0.9,neukoln
2021-03-26,mc042,pm10,pm10_24h,24h,59.0,neukoln
2021-03-26,mc042,pm2,pm2_24h,24h,47.0,neukoln
2021-03-26,mc042,no2,no2_24h,24h,55.0,neukoln
2021-03-26,mc042,no,no_24h,24h,20.0,neukoln
2021-03-26,mc042,nox,nox_24h,24h,85.0,neukoln
2021-03-26,mc042,o3,o3_24h,24h,35.0,neukoln
2021-03-26,mc042,chb,chb_24h,24h,1.6,neukoln
2021-03-26,mc042,cht,cht_24h,24h,3.7,neukoln
2021-03-25,mc042,pm10,pm10_24h,24h,53.0,neukoln
2021-03-25,mc042,pm2,pm2_24h,24h,40.0,neukoln
2021-03-25,mc042,no2,no2_24h,24h,50.0,neukoln
2021-03-25,mc042,no,no_24h,24h,15.0,neukoln
2021-03-25,mc042,nox,nox_24h,24h,73.0,neukoln
2021-03-25,mc042,o3,o3_24h,24h,38.0,neukoln
2021-03-25,mc042,chb,chb_24h,24h,1.4,neukoln
2021-03-25,mc042,cht,cht_24h,24h,3.3,neukoln
2021-03-24,mc042,pm10,pm10_24h,24h,43.0,neukoln
2021-03-24,mc042,pm2,pm2_24h,24h,33.0,neukoln
2021-03-24,mc042,no2,no2_24h,24h,39.0,neukoln
2021-03-24,mc042,no,no_24h,24h,14.0,neukoln
2021-03-24,mc042,nox,nox_24h,24h,61.0,neukoln
2021-03-24,mc042,o3,o3_24h,24h,39.0,neukoln
2021-03-24,mc042,chb,chb_24h,24h,1.2,neukoln
2021-03-24,mc042,cht,cht_24h,24h,2.5,neukoln
2021-03-23,mc042,pm10,pm10_24h,24h,15.0,neukoln
2021-03-23,mc042,pm2,pm2_24h,24h,11.0,neukoln
2021-03-23,mc042,no2,no2_24h,24h,22.0,neukoln
2021-03-23,mc042,no,no_24h,24h,3.0,neukoln
2021-03-23,mc042,nox,nox_24h,24h,26.0,neukoln
2021-03-23,mc042,o3,o3_24h,24h,53.0,neukoln
2021-03-23,mc042,chb,chb_24h,24h,0.7,neukoln
2021-03-23,mc042,cht,cht_24h,24h,1.3,neukoln
2021-03-22,mc042,pm10,pm10_24h,24h,12.0,neukoln
2021-03-22,mc042,pm2,pm2_24h,24h,7.0,neukoln
2021-03-22,mc042,no2,no2_24h,24h,26.0,neukoln
2021-03-22,mc042,no,no_24h,24h,3.0,neukoln
2021-03-22,mc042,nox,nox_24h,24h,29.0,neukoln
2021-03-22,mc042,o3,o3_24h,24h,58.0,neukoln
2021-03-22,mc042,chb,chb_24h,24h,0.7,neukoln
2021-03-22,mc042,cht,cht_24h,24h,1.2,neukoln
2021-03-21,mc042,pm10,pm10_24h,24h,10.0,neukoln
2021-03-21,mc042,pm2,pm2_24h,24h,7.0,neukoln
2021-03-21,mc042,no2,no2_24h,24h,12.0,neukoln
2021-03-21,mc042,no,no_24h,24h,1.0,neukoln
2021-03-21,mc042,nox,nox_24h,24h,14.0,neukoln
2021-03-21,mc042,o3,o3_24h,24h,63.0,neukoln
2021-03-21,mc042,chb,chb_24h,24h,0.5,neukoln
2021-03-21,mc042,cht,cht_24h,24h,0.8,neukoln
2021-03-20,mc042,pm10,pm10_24h,24h,9.0,neukoln
2021-03-20,mc042,pm2,pm2_24h,24h,6.0,neukoln
2021-03-20,mc042,no2,no2_24h,24h,13.0,neukoln
2021-03-20,mc042,no,no_24h,24h,1.0,neukoln
2021-03-20,mc042,nox,nox_24h,24h,15.0,neukoln
2021-03-20,mc042,o3,o3_24h,24h,56.0,neukoln
2021-03-20,mc042,chb,chb_24h,24h,0.6,neukoln
2021-03-20,mc042,cht,cht_24h,24h,0.7,neukoln
2021-03-19,mc042,pm10,pm10_24h,24h,14.0,neukoln
2021-03-19,mc042,pm2,pm2_24h,24h,11.0,neukoln
2021-03-19,mc042,no2,no2_24h,24h,14.0,neukoln
2021-03-19,mc042,no,no_24h,24h,2.0,neukoln
2021-03-19,mc042,nox,nox_24h,24h,17.0,neukoln
2021-03-19,mc042,o3,o3_24h,24h,54.0,neukoln
2021-03-19,mc042,chb,chb_24h,24h,0.7,neukoln
2021-03-19,mc042,cht,cht_24h,24h,0.8,neukoln
2021-03-18,mc042,pm10,pm10_24h,24h,15.0,neukoln
2021-03-18,mc042,pm2,pm2_24h,24h,12.0,neukoln
2021-03-18,mc042,no2,no2_24h,24h,30.0,neukoln
2021-03-18,mc042,no,no_24h,24h,7.0,neukoln
2021-03-18,mc042,nox,nox_24h,24h,41.0,neukoln
2021-03-18,mc042,o3,o3_24h,24h,40.0,neukoln
2021-03-18,mc042,chb,chb_24h,24h,0.9,neukoln
2021-03-18,mc042,cht,cht_24h,24h,1.4,neukoln
2021-03-17,mc042,pm10,pm10_24h,24h,15.0,neukoln
2021-03-17,mc042,pm2,pm2_24h,24h,12.0,neukoln
2021-03-17,mc042,no2,no2_24h,24h,30.0,neukoln
2021-03-17,mc042,no,no_24h,24h,5.0,neukoln
2021-03-17,mc042,nox,nox_24h,24h,37.0,neukoln
2021-03-17,mc042,o3,o3_24h,24h,35.0,neukoln
2021-03-17,mc042,chb,chb_24h,24h,0.9,neukoln
2021-03-17,mc042,cht,cht_24h,24h,1.5,neukoln
2021-03-16,mc042,pm10,pm10_24h,24h,11.0,neukoln
2021-03-16,mc042,pm2,pm2_24h,24h,8.0,neukoln
2021-03-16,mc042,no2,no2_24h,24h,17.0,neukoln
2021-03-16,mc042,no,no_24h,24h,2.0,neukoln
2021-03-16,mc042,nox,nox_24h,24h,20.0,neukoln
2021-03-16,mc042,o3,o3_24h,24h,53.0,neukoln
2021-03-16,mc042,chb,chb_24h,24h,0.8,neukoln
2021-03-16,mc042,cht,cht_24h,24h,1.2,neukoln
2021-03-15,mc042,pm10,pm10_24h,24h,10.0,neukoln
2021-03-15,mc042,pm2,pm2_24h,24h,8.0,neukoln
2021-03-15,mc042,no2,no2_24h,24h,19.0,neukoln
2021-03-15,mc042,no,no_24h,24h,2.0,neukoln
2021-03-15,mc042,nox,nox_24h,24h,23.0,neukoln
2021-03-15,mc042,o3,o3_24h,24h,51.0,neukoln
2021-03-15,mc042,chb,chb_24h,24h,0.6,neukoln
2021-03-15,mc042,cht,cht_24h,24h,0.8,neukoln
2021-03-14,mc042,pm10,pm10_24h,24h,7.0,neukoln
2021-03-14,mc042,pm2,pm2_24h,24h,5.0,neukoln
2021-03-14,mc042,no2,no2_24h,24h,13.0,neukoln
2021-03-14,mc042,no,no_24h,24h,1.0,neukoln
2021-03-14,mc042,nox,nox_24h,24h,15.0,neukoln
2021-03-14,mc042,o3,o3_24h,24h,65.0,neukoln
2021-03-14,mc042,chb,chb_24h,24h,0.5,neukoln
2021-03-14,mc042,cht,cht_24h,24h,0.6,neukoln
2021-03-13,mc042,pm10,pm10_24h,24h,7.0,neukoln
2021-03-13,mc042,pm2,pm2_24h,24h,5.0,neukoln
2021-03-13,mc042,no2,no2_24h,24h,12.0,neukoln
2021-03-13,mc042,no,no_24h,24h,1.0,neukoln
2021-03-13,mc042,nox,nox_24h,24h,14.0,neukoln
2021-03-13,mc042,o3,o3_24h,24h,66.0,neukoln
2021-03-13,mc042,chb,chb_24h,24h,0.5,neukoln
2021-03-13,mc042,cht,cht_24h,24h,0.5,neukoln
2021-03-12,mc042,pm10,pm10_24h,24h,9.0,neukoln
2021-03-12,mc042,pm2,pm2_24h,24h,6.0,neukoln
2021-03-12,mc042,no2,no2_24h,24h,12.0,neukoln
2021-03-12,mc042,no,no_24h,24h,1.0,neukoln
2021-03-12,mc042,nox,nox_24h,24h,14.0,neukoln
2021-03-12,mc042,o3,o3_24h,24h,64.0,neukoln
2021-03-12,mc042,chb,chb_24h,24h,0.5,neukoln
2021-03-12,mc042,cht,cht_24h,24h,0.7,neukoln
2021-03-11,mc042,pm10,pm10_24h,24h,20.0,neukoln
2021-03-11,mc042,pm2,pm2_24h,24h,16.0,neukoln
2021-03-11,mc042,no2,no2_24h,24h,19.0,neukoln
2021-03-11,mc042,no,no_24h,24h,2.0,neukoln
2021-03-11,mc042,nox,nox_24h,24h,22.0,neukoln
2021-03-11,mc042,o3,o3_24h,24h,45.0,neukoln
2021-03-11,mc042,chb,chb_24h,24h,0.8,neukoln
2021-03-11,mc042,cht,cht_24h,24h,0.9,neukoln
2021-03-10,mc042,pm10,pm10_24h,24h,28.0,neukoln
2021-03-10,mc042,pm2,pm2_24h,24h,19.0,neukoln
2021-03-10,mc042,no2,no2_24h,24h,32.0,neukoln
2021-03-10,mc042,no,no_24h,24h,3.0,neukoln
2021-03-10,mc042,nox,nox_24h,24h,37.0,neukoln
2021-03-10,mc042,o3,o3_24h,24h,47.0,neukoln
2021-03-10,mc042,chb,chb_24h,24h,1.2,neukoln
2021-03-10,mc042,cht,cht_24h,24h,1.1,neukoln
2021-03-09,mc042,pm10,pm10_24h,24h,19.0,neukoln
2021-03-09,mc042,pm2,pm2_24h,24h,12.0,neukoln
2021-03-09,mc042,no2,no2_24h,24h,28.0,neukoln
2021-03-09,mc042,no,no_24h,24h,4.0,neukoln
2021-03-09,mc042,nox,nox_24h,24h,33.0,neukoln
2021-03-09,mc042,o3,o3_24h,24h,50.0,neukoln
2021-03-09,mc042,chb,chb_24h,24h,1.0,neukoln
2021-03-09,mc042,cht,cht_24h,24h,1.1,neukoln
2021-03-08,mc042,pm10,pm10_24h,24h,10.0,neukoln
2021-03-08,mc042,pm2,pm2_24h,24h,7.0,neukoln
2021-03-08,mc042,no2,no2_24h,24h,15.0,neukoln
2021-03-08,mc042,no,no_24h,24h,1.0,neukoln
2021-03-08,mc042,nox,nox_24h,24h,16.0,neukoln
2021-03-08,mc042,o3,o3_24h,24h,61.0,neukoln
2021-03-08,mc042,chb,chb_24h,24h,0.6,neukoln
2021-03-08,mc042,cht,cht_24h,24h,0.9,neukoln
2021-03-07,mc042,pm10,pm10_24h,24h,14.0,neukoln
2021-03-07,mc042,pm2,pm2_24h,24h,10.0,neukoln
2021-03-07,mc042,no2,no2_24h,24h,11.0,neukoln
2021-03-07,mc042,no,no_24h,24h,1.0,neukoln
2021-03-07,mc042,nox,nox_24h,24h,13.0,neukoln
2021-03-07,mc042,o3,o3_24h,24h,65.0,neukoln
2021-03-07,mc042,chb,chb_24h,24h,0.6,neukoln
2021-03-07,mc042,cht,cht_24h,24h,0.7,neukoln
2021-03-06,mc042,pm10,pm10_24h,24h,14.0,neukoln
2021-03-06,mc042,pm2,pm2_24h,24h,10.0,neukoln
2021-03-06,mc042,no2,no2_24h,24h,26.0,neukoln
2021-03-06,mc042,no,no_24h,24h,2.0,neukoln
2021-03-06,mc042,nox,nox_24h,24h,30.0,neukoln
2021-03-06,mc042,o3,o3_24h,24h,44.0,neukoln
2021-03-06,mc042,chb,chb_24h,24h,0.9,neukoln
2021-03-06,mc042,cht,cht_24h,24h,1.0,neukoln
2021-03-05,mc042,pm10,pm10_24h,24h,13.0,neukoln
2021-03-05,mc042,pm2,pm2_24h,24h,9.0,neukoln
2021-03-05,mc042,no2,no2_24h,24h,22.0,neukoln
2021-03-05,mc042,no,no_24h,24h,3.0,neukoln
2021-03-05,mc042,nox,nox_24h,24h,26.0,neukoln
2021-03-05,mc042,o3,o3_24h,24h,51.0,neukoln
2021-03-05,mc042,chb,chb_24h,24h,0.8,neukoln
2021-03-05,mc042,cht,cht_24h,24h,1.2,neukoln
2021-03-04,mc042,pm10,pm10_24h,24h,34.0,neukoln
2021-03-04,mc042,pm2,pm2_24h,24h,28.0,neukoln
2021-03-04,mc042,no2,no2_24h,24h,21.0,neukoln
2021-03-04,mc042,no,no_24h,24h,3.0,neukoln
2021-03-04,mc042,nox,nox_24h,24h,25.0,neukoln
2021-03-04,mc042,o3,o3_24h,24h,40.0,neukoln
2021-03-04,mc042,chb,chb_24h,24h,0.9,neukoln
2021-03-04,mc042,cht,cht_24h,24h,1.4,neukoln
2021-03-03,mc042,pm10,pm10_24h,24h,44.0,neukoln
2021-03-03,mc042,pm2,pm2_24h,24h,30.0,neukoln
2021-03-03,mc042,no2,no2_24h,24h,43.0,neukoln
2021-03-03,mc042,no,no_24h,24h,29.0,neukoln
2021-03-03,mc042,nox,nox_24h,24h,88.0,neukoln
2021-03-03,mc042,o3,o3_24h,24h,15.0,neukoln
2021-03-03,mc042,chb,chb_24h,24h,2.2,neukoln
2021-03-03,mc042,cht,cht_24h,24h,3.6,neukoln
2021-03-02,mc042,pm10,pm10_24h,24h,45.0,neukoln
2021-03-02,mc042,pm2,pm2_24h,24h,28.0,neukoln
2021-03-02,mc042,no2,no2_24h,24h,56.0,neukoln
2021-03-02,mc042,no,no_24h,24h,76.0,neukoln
2021-03-02,mc042,nox,nox_24h,24h,172.0,neukoln
2021-03-02,mc042,o3,o3_24h,24h,5.0,neukoln
2021-03-02,mc042,chb,chb_24h,24h,2.5,neukoln
2021-03-02,mc042,cht,cht_24h,24h,5.4,neukoln
2021-03-01,mc042,pm10,pm10_24h,24h,23.0,neukoln
2021-03-01,mc042,pm2,pm2_24h,24h,17.0,neukoln
2021-03-01,mc042,no2,no2_24h,24h,33.0,neukoln
2021-03-01,mc042,no,no_24h,24h,7.0,neukoln
2021-03-01,mc042,nox,nox_24h,24h,45.0,neukoln
2021-03-01,mc042,o3,o3_24h,24h,25.0,neukoln
2021-03-01,mc042,chb,chb_24h,24h,1.0,neukoln
2021-03-01,mc042,cht,cht_24h,24h,1.8,neukoln
2021-05-01,mc042,pm10,pm10_24h,24h,22.0,neukoln
2021-05-01,mc042,pm2,pm2_24h,24h,18.0,neukoln
2021-05-01,mc042,no2,no2_24h,24h,12.0,neukoln
2021-05-01,mc042,no,no_24h,24h,1.0,neukoln
2021-05-01,mc042,nox,nox_24h,24h,13.0,neukoln
2021-05-01,mc042,o3,o3_24h,24h,70.0,neukoln
2021-05-01,mc042,chb,chb_24h,24h,0.7,neukoln
2021-05-01,mc042,cht,cht_24h,24h,0.6,neukoln
2021-04-30,mc042,pm10,pm10_24h,24h,17.0,neukoln
2021-04-30,mc042,pm2,pm2_24h,24h,13.0,neukoln
2021-04-30,mc042,no2,no2_24h,24h,,neukoln
2021-04-30,mc042,no,no_24h,24h,,neukoln
2021-04-30,mc042,nox,nox_24h,24h,,neukoln
2021-04-30,mc042,o3,o3_24h,24h,76.0,neukoln
2021-04-30,mc042,chb,chb_24h,24h,0.7,neukoln
2021-04-30,mc042,cht,cht_24h,24h,1.2,neukoln
2021-04-29,mc042,pm10,pm10_24h,24h,29.0,neukoln
2021-04-29,mc042,pm2,pm2_24h,24h,21.0,neukoln
2021-04-29,mc042,no2,no2_24h,24h,,neukoln
2021-04-29,mc042,no,no_24h,24h,,neukoln
2021-04-29,mc042,nox,nox_24h,24h,,neukoln
2021-04-29,mc042,o3,o3_24h,24h,70.0,neukoln
2021-04-29,mc042,chb,chb_24h,24h,0.8,neukoln
2021-04-29,mc042,cht,cht_24h,24h,1.2,neukoln
2021-04-28,mc042,pm10,pm10_24h,24h,31.0,neukoln
2021-04-28,mc042,pm2,pm2_24h,24h,18.0,neukoln
2021-04-28,mc042,no2,no2_24h,24h,13.0,neukoln
2021-04-28,mc042,no,no_24h,24h,1.0,neukoln
2021-04-28,mc042,nox,nox_24h,24h,14.0,neukoln
2021-04-28,mc042,o3,o3_24h,24h,88.0,neukoln
2021-04-28,mc042,chb,chb_24h,24h,0.7,neukoln
2021-04-28,mc042,cht,cht_24h,24h,0.6,neukoln
2021-04-27,mc042,pm10,pm10_24h,24h,15.0,neukoln
2021-04-27,mc042,pm2,pm2_24h,24h,7.0,neukoln
2021-04-27,mc042,no2,no2_24h,24h,10.0,neukoln
2021-04-27,mc042,no,no_24h,24h,2.0,neukoln
2021-04-27,mc042,nox,nox_24h,24h,12.0,neukoln
2021-04-27,mc042,o3,o3_24h,24h,77.0,neukoln
2021-04-27,mc042,chb,chb_24h,24h,0.4,neukoln
2021-04-27,mc042,cht,cht_24h,24h,0.5,neukoln
2021-04-26,mc042,pm10,pm10_24h,24h,11.0,neukoln
2021-04-26,mc042,pm2,pm2_24h,24h,5.0,neukoln
2021-04-26,mc042,no2,no2_24h,24h,15.0,neukoln
2021-04-26,mc042,no,no_24h,24h,2.0,neukoln
2021-04-26,mc042,nox,nox_24h,24h,18.0,neukoln
2021-04-26,mc042,o3,o3_24h,24h,67.0,neukoln
2021-04-26,mc042,chb,chb_24h,24h,0.4,neukoln
2021-04-26,mc042,cht,cht_24h,24h,0.7,neukoln
2021-04-25,mc042,pm10,pm10_24h,24h,10.0,neukoln
2021-04-25,mc042,pm2,pm2_24h,24h,5.0,neukoln
2021-04-25,mc042,no2,no2_24h,24h,13.0,neukoln
2021-04-25,mc042,no,no_24h,24h,1.0,neukoln
2021-04-25,mc042,nox,nox_24h,24h,15.0,neukoln
2021-04-25,mc042,o3,o3_24h,24h,67.0,neukoln
2021-04-25,mc042,chb,chb_24h,24h,0.4,neukoln
2021-04-25,mc042,cht,cht_24h,24h,0.6,neukoln
2021-04-24,mc042,pm10,pm10_24h,24h,14.0,neukoln
2021-04-24,mc042,pm2,pm2_24h,24h,8.0,neukoln
2021-04-24,mc042,no2,no2_24h,24h,13.0,neukoln
2021-04-24,mc042,no,no_24h,24h,2.0,neukoln
2021-04-24,mc042,nox,nox_24h,24h,16.0,neukoln
2021-04-24,mc042,o3,o3_24h,24h,70.0,neukoln
2021-04-24,mc042,chb,chb_24h,24h,0.4,neukoln
2021-04-24,mc042,cht,cht_24h,24h,0.8,neukoln
2021-04-23,mc042,pm10,pm10_24h,24h,15.0,neukoln
2021-04-23,mc042,pm2,pm2_24h,24h,8.0,neukoln
2021-04-23,mc042,no2,no2_24h,24h,14.0,neukoln
2021-04-23,mc042,no,no_24h,24h,1.0,neukoln
2021-04-23,mc042,nox,nox_24h,24h,15.0,neukoln
2021-04-23,mc042,o3,o3_24h,24h,72.0,neukoln
2021-04-23,mc042,chb,chb_24h,24h,0.5,neukoln
2021-04-23,mc042,cht,cht_24h,24h,0.9,neukoln
2021-04-22,mc042,pm10,pm10_24h,24h,19.0,neukoln
2021-04-22,mc042,pm2,pm2_24h,24h,9.0,neukoln
2021-04-22,mc042,no2,no2_24h,24h,11.0,neukoln
2021-04-22,mc042,no,no_24h,24h,1.0,neukoln
2021-04-22,mc042,nox,nox_24h,24h,13.0,neukoln
2021-04-22,mc042,o3,o3_24h,24h,73.0,neukoln
2021-04-22,mc042,chb,chb_24h,24h,0.5,neukoln
2021-04-22,mc042,cht,cht_24h,24h,0.7,neukoln
2021-04-21,mc042,pm10,pm10_24h,24h,24.0,neukoln
2021-04-21,mc042,pm2,pm2_24h,24h,12.0,neukoln
2021-04-21,mc042,no2,no2_24h,24h,18.0,neukoln
2021-04-21,mc042,no,no_24h,24h,2.0,neukoln
2021-04-21,mc042,nox,nox_24h,24h,21.0,neukoln
2021-04-21,mc042,o3,o3_24h,24h,80.0,neukoln
2021-04-21,mc042,chb,chb_24h,24h,0.6,neukoln
2021-04-21,mc042,cht,cht_24h,24h,1.1,neukoln
2021-04-20,mc042,pm10,pm10_24h,24h,24.0,neukoln
2021-04-20,mc042,pm2,pm2_24h,24h,14.0,neukoln
2021-04-20,mc042,no2,no2_24h,24h,23.0,neukoln
2021-04-20,mc042,no,no_24h,24h,4.0,neukoln
2021-04-20,mc042,nox,nox_24h,24h,29.0,neukoln
2021-04-20,mc042,o3,o3_24h,24h,65.0,neukoln
2021-04-20,mc042,chb,chb_24h,24h,0.7,neukoln
2021-04-20,mc042,cht,cht_24h,24h,1.6,neukoln
2021-04-19,mc042,pm10,pm10_24h,24h,26.0,neukoln
2021-04-19,mc042,pm2,pm2_24h,24h,19.0,neukoln
2021-04-19,mc042,no2,no2_24h,24h,24.0,neukoln
2021-04-19,mc042,no,no_24h,24h,9.0,neukoln
2021-04-19,mc042,nox,nox_24h,24h,38.0,neukoln
2021-04-19,mc042,o3,o3_24h,24h,38.0,neukoln
2021-04-19,mc042,chb,chb_24h,24h,1.1,neukoln
2021-04-19,mc042,cht,cht_24h,24h,2.2,neukoln
2021-04-18,mc042,pm10,pm10_24h,24h,22.0,neukoln
2021-04-18,mc042,pm2,pm2_24h,24h,18.0,neukoln
2021-04-18,mc042,no2,no2_24h,24h,16.0,neukoln
2021-04-18,mc042,no,no_24h,24h,2.0,neukoln
2021-04-18,mc042,nox,nox_24h,24h,19.0,neukoln
2021-04-18,mc042,o3,o3_24h,24h,46.0,neukoln
2021-04-18,mc042,chb,chb_24h,24h,0.8,neukoln
2021-04-18,mc042,cht,cht_24h,24h,1.0,neukoln
2021-04-17,mc042,pm10,pm10_24h,24h,16.0,neukoln
2021-04-17,mc042,pm2,pm2_24h,24h,9.0,neukoln
2021-04-17,mc042,no2,no2_24h,24h,12.0,neukoln
2021-04-17,mc042,no,no_24h,24h,1.0,neukoln
2021-04-17,mc042,nox,nox_24h,24h,14.0,neukoln
2021-04-17,mc042,o3,o3_24h,24h,68.0,neukoln
2021-04-17,mc042,chb,chb_24h,24h,0.6,neukoln
2021-04-17,mc042,cht,cht_24h,24h,0.8,neukoln
2021-04-16,mc042,pm10,pm10_24h,24h,9.0,neukoln
2021-04-16,mc042,pm2,pm2_24h,24h,5.0,neukoln
2021-04-16,mc042,no2,no2_24h,24h,11.0,neukoln
